timestamp,temperature,humidity,ethylene,latitude,longitude
2025-02-18 16:23:02.296943,25.569791693572288,44.91109532432268,1.045936141812076,19.09979797979798,72.90117171717172
2025-02-18 16:28:02.296943,29.727193715252355,79.72243671178924,2.2941669054442313,19.101050505050505,72.90240707070707
2025-02-18 16:33:02.296943,30.02653064316365,55.65156361562293,0.5232216137744523,19.10230303030303,72.90364242424243
2025-02-18 16:38:02.296943,27.9881616271526,67.9011544757154,0.8859575672600182,19.103555555555555,72.90487777777778
2025-02-18 16:43:02.296943,36.43364233015923,46.36921423678671,0.9555464867856582,19.10480808080808,72.90611313131313
2025-02-18 16:48:02.296943,30.61237766402474,57.27371060846539,2.9892328523071217,19.106060606060606,72.90734848484848
2025-02-18 16:53:02.296943,28.895150612274467,77.07383982560032,1.79030494768264,19.10731313131313,72.90858383838385
2025-02-18 16:58:02.296943,34.25150313342567,44.4730133145448,1.2264246376495531,19.108565656565656,72.9098191919192
2025-02-18 17:03:02.296943,36.68148832350393,76.89018346240778,1.2296421783897071,19.10981818181818,72.91105454545455
2025-02-18 17:08:02.296943,29.977850012061054,70.86469699434303,1.0271435537188032,19.111070707070706,72.9122898989899
2025-02-18 17:13:02.296943,35.38899830307701,49.07883210339173,2.3483195616230295,19.11232323232323,72.91352525252526
2025-02-18 17:18:02.296943,21.434074647162383,75.50460268947239,2.9421999009107656,19.11357575757576,72.91476060606061
2025-02-18 17:23:02.296943,26.726000846825894,43.37635915333417,1.1636665313049248,19.114828282828285,72.91599595959596
2025-02-18 17:28:02.296943,22.024335201768896,66.64488414841536,0.9332991432001685,19.11608080808081,72.91723131313131
2025-02-18 17:33:02.296943,25.807683893872223,60.14737268354236,1.6699188240936382,19.117333333333335,72.91846666666667
2025-02-18 17:38:02.296943,24.334397677006876,42.922645981909675,2.5841086141473277,19.11858585858586,72.91970202020202
2025-02-18 17:43:02.296943,24.092314996573613,48.578921383337445,1.011973019144126,19.119838383838385,72.92093737373737
2025-02-18 17:48:02.296943,34.709362065875844,76.88621722103355,0.5354396850356764,19.12109090909091,72.92217272727272
2025-02-18 17:53:02.296943,20.642271087554274,67.76253922664469,2.8934834437414705,19.122343434343435,72.92340808080809
2025-02-18 17:58:02.296943,20.03557774942015,69.8868703812295,1.3708610771365595,19.12359595959596,72.92464343434344
2025-02-18 18:03:02.296943,32.091052725074825,48.82697492436493,2.2258319983252437,19.124848484848485,72.92587878787879
2025-02-18 18:08:02.296943,30.798194386944637,59.65848690504929,2.972377546534143,19.12610101010101,72.92711414141415
2025-02-18 18:13:02.296943,24.123521932724586,53.88130759697294,0.6199273378006207,19.127353535353535,72.9283494949495
2025-02-18 18:18:02.296943,21.48946143828922,65.55206747698358,1.8284891088357218,19.12860606060606,72.92958484848485
2025-02-18 18:23:02.296943,26.792903257562518,78.88664293443819,2.337922935874205,19.129858585858585,72.9308202020202
2025-02-18 18:28:02.296943,25.928450464493338,41.423395899099695,0.7181723055603755,19.13111111111111,72.93205555555556
2025-02-18 18:33:02.296943,27.352279927336603,70.85566494008108,2.9078048182447436,19.132363636363635,72.93329090909091
2025-02-18 18:38:02.296943,28.84420568524153,61.293447907484456,2.673150457671719,19.13361616161616,72.93452626262626
2025-02-18 18:43:02.296943,31.779742247070693,46.23408828671217,1.6194314357833361,19.134868686868685,72.93576161616161
2025-02-18 18:48:02.296943,36.39237324006778,45.76178555657893,1.8819336169423326,19.13612121212121,72.93699696969698
2025-02-18 18:53:02.296943,31.996579016260245,79.9805264669051,0.8323921628298474,19.137373737373736,72.93823232323233
2025-02-18 18:58:02.296943,24.026409072689358,42.67369835333332,0.9630448587189393,19.138626262626264,72.93946767676768
2025-02-18 19:03:02.296943,27.35280033182069,53.859243570920796,1.8540836553713118,19.13987878787879,72.94070303030303
2025-02-18 19:08:02.296943,36.5995231739041,75.33806162067474,2.318785190484491,19.141131313131314,72.94193838383839
2025-02-18 19:13:02.296943,31.67721657368834,58.02939253003609,2.116317345026054,19.14238383838384,72.94317373737374
2025-02-18 19:18:02.296943,39.73618764224848,49.37432168500279,2.9357951487553438,19.143636363636364,72.94440909090909
2025-02-18 19:23:02.296943,38.676691723887004,60.133068558756264,1.6182172278195643,19.14488888888889,72.94564444444444
2025-02-18 19:28:02.296943,26.563257606565575,56.92881497177534,0.9479524027800513,19.146141414141415,72.9468797979798
2025-02-18 19:33:02.296943,30.693928883345926,70.15424563692801,1.12959407667711,19.14739393939394,72.94811515151515
2025-02-18 19:38:02.296943,33.21716413424279,50.9691205597306,1.3208687881938115,19.148646464646465,72.9493505050505
2025-02-18 19:43:02.296943,28.162869925839303,59.59576869832096,0.905620298683872,19.14989898989899,72.95058585858585
2025-02-18 19:48:02.296943,28.560524195597942,66.11088194314675,1.7806163822385015,19.151151515151515,72.95182121212122
2025-02-18 19:53:02.296943,32.311276375950925,76.42335789885823,1.5512174032154373,19.15240404040404,72.95305656565657
2025-02-18 19:58:02.296943,32.28603897505516,79.57056846239169,1.3918413145510784,19.153656565656565,72.95429191919192
2025-02-18 20:03:02.296943,24.48078467779405,49.746049919755286,1.9966540495537994,19.15490909090909,72.95552727272728
2025-02-18 20:08:02.296943,28.668274588695816,61.86587966528101,1.297419471274364,19.156161616161615,72.95676262626263
2025-02-18 20:13:02.296943,34.99027114477646,69.5040871904593,2.6307012201787314,19.15741414141414,72.95799797979798
2025-02-18 20:18:02.296943,25.368231205772485,55.32372531112397,1.4558544878652164,19.158666666666665,72.95923333333333
2025-02-18 20:23:02.296943,38.867736121563254,45.51315828297194,2.9930470857331093,19.15991919191919,72.9604686868687
2025-02-18 20:28:02.296943,39.19072317859609,49.07147161870303,1.6226032180921772,19.161171717171715,72.96170404040404
2025-02-18 20:33:02.296943,27.847094127632076,40.02702754887281,2.8731353639067203,19.16242424242424,72.9629393939394
2025-02-18 20:38:02.296943,30.251745845915828,50.97541022002868,1.8835559426714474,19.16367676767677,72.96417474747474
2025-02-18 20:43:02.296943,36.03072319853575,47.46192997448914,2.247326651696123,19.164929292929294,72.96541010101011
2025-02-18 20:48:02.296943,21.961356467348935,53.465395464088004,1.7710495669771713,19.16618181818182,72.96664545454546
2025-02-18 20:53:02.296943,20.93059722920029,43.4430318544049,1.4217500816581445,19.167434343434344,72.9678808080808
2025-02-18 20:58:02.296943,36.199612633550146,62.1151458042353,0.6627958990750222,19.16868686868687,72.96911616161616
2025-02-18 21:03:02.296943,37.993630586368496,75.71742365447213,2.809219016889171,19.169939393939394,72.97035151515152
2025-02-18 21:08:02.296943,22.57457754901455,64.66515461433647,1.4570854032593226,19.17119191919192,72.97158686868687
2025-02-18 21:13:02.296943,28.514018861666003,66.15500701041924,1.6738437690545314,19.172444444444444,72.97282222222222
2025-02-18 21:18:02.296943,30.11612609976999,56.16738894543525,0.8545333319003943,19.17369696969697,72.97405757575757
2025-02-18 21:23:02.296943,36.18151828465114,66.69274393694826,1.0385675861237011,19.174949494949495,72.97529292929293
2025-02-18 21:28:02.296943,26.93544899854334,60.08835478130781,0.8953160514051329,19.17620202020202,72.97652828282828
2025-02-18 21:33:02.296943,21.232731259213825,78.86363952423257,2.8587586002932723,19.177454545454545,72.97776363636363
2025-02-18 21:38:02.296943,35.1843174515691,68.3670559818186,2.100459826807044,19.17870707070707,72.978998989899
2025-02-18 21:43:02.296943,32.03148385224571,50.74786894005716,0.6185103656384218,19.179959595959595,72.98023434343435
2025-02-18 21:48:02.296943,31.62388010183205,64.6999081530197,1.345154597661798,19.18121212121212,72.9814696969697
2025-02-18 21:53:02.296943,36.50844700829052,63.6429656190782,2.284796588709285,19.182464646464645,72.98270505050505
2025-02-18 21:58:02.296943,26.88331273125673,67.39655510080537,1.7891083963302292,19.18371717171717,72.98394040404041
2025-02-18 22:03:02.296943,20.699836374917734,66.04349423110394,1.7403604155265229,19.184969696969695,72.98517575757576
2025-02-18 22:08:02.296943,23.977656560015795,44.62810680955304,2.9617919029972817,19.18622222222222,72.98641111111111
2025-02-18 22:13:02.296943,32.20629452563634,41.64636004805489,1.963621591634105,19.187474747474745,72.98764646464646
2025-02-18 22:18:02.296943,34.58190960449964,52.75538129754788,1.971454934775582,19.188727272727274,72.98888181818182
2025-02-18 22:23:02.296943,28.84986585366665,45.64102476116713,1.7956485206842099,19.1899797979798,72.99011717171717
2025-02-18 22:28:02.296943,27.339116716915314,59.06222255182703,2.4581063788391093,19.191232323232324,72.99135252525252
2025-02-18 22:33:02.296943,21.404028531918932,54.70593703712339,1.9214517907435007,19.19248484848485,72.99258787878787
2025-02-18 22:38:02.296943,23.122742121922883,58.087401024102185,2.933106136717658,19.193737373737374,72.99382323232324
2025-02-18 22:43:02.296943,21.917315215157206,63.77641788864611,2.2202604004786584,19.1949898989899,72.99505858585859
2025-02-18 22:48:02.296943,34.439333535865615,52.57122900039206,2.5391974844349243,19.196242424242424,72.99629393939394
2025-02-18 22:53:02.296943,33.4543439955103,54.313203166117304,2.7158773838843473,19.19749494949495,72.99752929292929
2025-02-18 22:58:02.296943,27.716604475148046,63.470441336198725,2.5847734595346745,19.198747474747474,72.99876464646465
2025-02-18 23:03:02.296943,22.31905618107072,44.6144112879951,2.7520691383616835,19.2,73.0
